2014-04-15T19:01:19+00:00,processing page 1
2014-04-15T19:26:42+00:00,processing page 1
2014-04-15T19:35:40+00:00,processing page 1
2014-04-15T19:35:53+00:00,processing page 2
2014-04-15T19:36:09+00:00,processing page 3
2014-04-15T19:36:23+00:00,processing page 4
2014-04-15T19:36:40+00:00,processing page 5
2014-04-15T19:36:55+00:00,DONE: Processed 50
